log10_HSat2_density_plus_epsilon	log10_HSat3_density_plus_epsilon	pooled_pass
-6.473249698288389	-9.0	0
-7.594137305978016	-7.322596736234082	0
-6.733366343371543	-9.0	0
-9.0	-5.938171272524726	0
-5.464933808857791	-9.0	1
-7.967216065051977	-5.837900987619233	0
-9.0	-7.143307538208588	0
-5.3009620937002655	-9.0	1
-5.932806868793341	-9.0	0
-6.093173760495082	-9.0	0
-9.0	-5.722563687379264	0
-9.0	-7.041155024133804	0
-6.3539227860553575	-9.0	0
-5.860380414705882	-9.0	0
-6.749925972423866	-9.0	0
-6.050468663094847	-9.0	0
-4.312770075126783	-9.0	1
-6.56461947716541	-9.0	0
-7.199185912811164	-9.0	0
-6.112964669220284	-9.0	0
-3.523300279910811	-7.1224388518938975	1
-6.676074964514203	-9.0	0
-9.0	-7.730935799443743	0
-9.0	-6.018577525988482	0
-5.41974307984045	-6.523392781157028	1
-6.646030004880754	-9.0	0
-9.0	-7.2393977540319865	0
-6.370403892946459	-8.95305205497169	0
-9.0	-5.9574710340076615	0
-9.0	-7.009623348121978	0
-5.495315458638816	-9.0	1
-6.133826388165712	-9.0	0
-6.081595507582184	-9.0	0
-9.0	-7.448662527122921	0
-6.443784840362564	-9.0	0
-5.856745405303787	-9.0	0
-6.624105405231423	-6.015483791812656	0
-7.391882796523464	-5.128209670124767	1
-5.939786742725086	-9.0	0
-6.259322738933983	-9.0	0
-6.386296899159235	-9.0	0
-6.2948939595551305	-9.0	0
-5.623360201792554	-9.0	0
-6.472700723283228	-9.0	0
-5.468057182477431	-9.0	1
-6.704127012750397	-9.0	0
-5.909093442043622	-9.0	0
-9.0	-6.221351308588071	0
-6.857855120625049	-9.0	0
-9.0	-5.837389260584023	0
-6.717174122748561	-6.767620520044117	0
-9.0	-7.207075401665443	0
-9.0	-6.170031537545416	0
-5.436640263679249	-9.0	1
-6.109028656346338	-9.0	0
-6.355595401899864	-9.0	0
-6.196972397935907	-9.0	0
-9.0	-5.642239976742961	1
-9.0	-5.010380289626987	1
-5.863506081345452	-9.0	0
-5.6806032612650394	-9.0	0
-9.0	-7.846408471884197	0
-9.0	-7.516362314483949	0
-6.076498097947391	-9.0	0
-5.406742181662285	-9.0	1
-9.0	-6.170912495521599	0
-9.0	-6.563946406274108	0
-9.0	-6.283921512191719	0
-9.0	-6.0185257827438825	0
-8.535468638674157	-4.835161201230446	1
-6.793599379910857	-9.0	0
-4.326061606664595	-9.0	1
-9.0	-6.828953549941461	0
-9.0	-5.683276563041763	0
-5.5383404538829115	-9.0	0
-7.022219501537408	-9.0	0
-6.890336917907043	-9.0	0
-5.414385582724877	-9.0	0
-6.627030742270829	-9.0	0
-6.006027778953046	-8.95305205497169	0
-8.846064560851818	-6.08904209936339	0
-6.2287859320257315	-7.509898507230342	0
-6.588483000767607	-9.0	0
-5.862293475837562	-9.0	0
-8.229733550246037	-6.186854417570197	0
-9.0	-5.908385131282878	0
-8.185077249775993	-6.109286758718361	0
-8.568381728283143	-5.712883402006961	0
-9.0	-6.627612821735318	0
-6.556060526013528	-8.872091223416138	0
-6.48578873107437	-9.0	0
-9.0	-5.815061316475192	0
-6.467926564055012	-9.0	0
-6.340667611517954	-9.0	0
-6.268395772843457	-9.0	0
-9.0	-6.187541078308341	0
-9.0	-6.524718487874155	0
-6.663125471123865	-6.360218946750095	0
-9.0	-7.347251195996795	0
-9.0	-5.916776765431685	0
-9.0	-7.57185901996231	0
-9.0	-5.474374945776593	0
-5.470506647502537	-9.0	1
-5.001516184464036	-9.0	1
-9.0	-7.483452546181234	0
-7.066176548729822	-5.163313398597022	1
-6.25556288160089	-8.646705030844867	0
-9.0	-6.292003863254332	0
-9.0	-6.4542476183941995	0
-6.7095354733585895	-9.0	0
-9.0	-6.211558016426814	0
-4.264384424763699	-7.186790686224417	1
-6.674325893186135	-9.0	0
-9.0	-5.548560516492971	0
-9.0	-6.018991694030081	0
-9.0	-7.604505076444411	0
-9.0	-5.459326530369484	0
-9.0	-6.35244791414199	0
-9.0	-5.757400483408535	0
-9.0	-6.700249178507852	0
-9.0	-6.7607074233380215	0
-9.0	-5.9817376463457155	0
-9.0	-6.206025282220862	0
-6.5883039769211456	-8.389090137148601	0
-6.362563853738122	-5.914124205707884	0
-9.0	-6.2642590611380795	0
-9.0	-6.5385455376572175	0
-9.0	-6.060769083072273	0
-9.0	-5.4260691142286275	1
-6.605463319759751	-9.0	0
-9.0	-5.48569494641753	1
-9.0	-7.053315363392589	0
-9.0	-6.254083883808293	0
-9.0	-6.850548328392628	0
-9.0	-5.985126018339323	0
-9.0	-7.720391566029275	0
-6.120884340968866	-9.0	0
-6.117057613621195	-9.0	0
-9.0	-6.77405567201755	0
-9.0	-7.717795028200569	0
-9.0	-6.658105821954274	0
-9.0	-6.156173952456754	0
-9.0	-6.253017204955518	0
-9.0	-6.841505703354232	0
-9.0	-4.924995035452385	1
-4.190461598399223	-8.311449076572158	1
-6.405722643581914	-7.546702526885167	0
-9.0	-5.8627672232949575	0
-8.519902541342232	-5.960991715946598	0
-9.0	-5.695571304328689	0
-8.956107883465604	-6.152848047758133	0
-9.0	-6.166234568841417	0
-8.663572663670054	-5.646876517153239	0
-6.6415556442716985	-9.0	0
-9.0	-7.797100781723988	0
-5.604991131884165	-9.0	1
-9.0	-6.563946406274108	0
-5.999013063707878	-9.0	0
-9.0	-6.748034693737813	0
-9.0	-6.650722953976832	0
-9.0	-5.732759322038814	0
-9.0	-5.253646549011623	1
-9.0	-5.2176024547813995	1
-9.0	-7.695099394811898	0
-6.0600677037552595	-9.0	0
-6.6317526576600105	-9.0	0
-9.0	-6.577601343557298	0
-9.0	-6.501925908578832	0
-6.464682926084923	-9.0	0
-7.061894602574426	-9.0	0
-9.0	-7.192931835206112	0
-8.814813640983981	-6.525382861873493	0
-9.0	-6.082578239350778	0
-8.956107883465604	-5.767760957476453	0
-9.0	-6.43995146620966	0
-9.0	-6.148359726524161	0
-6.856193578000213	-9.0	0
-9.0	-6.33752660895292	0
-9.0	-5.414507690876975	0
-8.956107883465604	-4.753239784722616	1
-9.0	-5.767151452202541	0
-9.0	-5.755363366155565	0
-7.063495389037043	-9.0	0
-9.0	-5.674214265587938	0
-9.0	-6.247547383916421	0
-6.131194445400084	-9.0	0
-9.0	-6.7258521139776954	0
-6.163209021207021	-8.80387775108141	0
-6.041636019600964	-9.0	0
-9.0	-6.694077522540521	0
-9.0	-6.8583496437095635	0
-6.443143702190827	-9.0	0
-6.824848437418545	-9.0	0
-5.9157376216309006	-9.0	0
-9.0	-6.208181878752039	0
-9.0	-6.31668031000505	0
-9.0	-6.662870210115947	0
-9.0	-5.973777152186117	0
-6.5379955615491365	-9.0	0
-5.996623391012095	-9.0	0
-8.956107883465604	-6.531239901179221	0
-9.0	-6.864112661399496	0
-9.0	-6.639770604852738	0
-6.607329327271586	-9.0	0
-9.0	-5.6988798056089705	0
-6.602864305880678	-7.5590986502575745	0
-6.07987121021235	-8.95305205497169	0
-9.0	-6.03626800330278	0
-9.0	-6.969003666947902	0
-9.0	-6.181098838218711	0
-9.0	-6.31740048890581	0
-9.0	-6.121902594348063	0
-9.0	-6.536835552783997	0
-6.414270146949062	-7.875189856522318	0
-9.0	-6.148220211182642	0
-9.0	-6.8077444992827525	0
-5.702904819581286	-6.993209644287542	0
-9.0	-6.431165962435239	0
-9.0	-7.44175257594588	0
-9.0	-6.116747323298435	0
-5.4919475239680065	-9.0	0
-5.616774430280051	-9.0	1
-6.196754375074622	-9.0	0
-6.3347374222731165	-9.0	0
-5.544477880528508	-9.0	0
-5.431370762118126	-9.0	1
-6.282061340950106	-9.0	0
-5.386146597086156	-9.0	1
-8.956107883465604	-6.864112661399496	0
-5.789501743311653	-9.0	0
-5.886999539599769	-9.0	0
-6.1246835364645955	-9.0	0
-5.140359634807295	-9.0	1
-6.037386827401369	-9.0	0
-5.884868447561767	-9.0	0
-3.3035565183897497	-8.95305205497169	1
-6.536563244656521	-9.0	0
-8.02191477068065	-5.839713934247899	0
-6.081985814352459	-9.0	0
-9.0	-6.371384063881513	0
-7.695880035738767	-9.0	0
-6.1434870920893365	-9.0	0
-7.911049775349338	-5.578329966059122	0
-9.0	-6.0730300009647395	0
-8.956107883465604	-5.667337800987703	0
-9.0	-6.493658610892571	0
-7.566040901232371	-5.7226160380031805	0
-6.081930034761842	-9.0	0
-9.0	-5.830187066931736	0
-9.0	-5.978139713656658	0
-5.353085004290995	-9.0	1
-9.0	-6.4433784008331765	0
-6.691233544515675	-3.8344991816195373	1
-9.0	-6.0395682691883925	0
-7.2783082717764875	-5.982737090589984	0
-5.695648462671047	-9.0	0
-6.148724368747036	-9.0	0
-8.956107883465604	-6.831973551653136	0
-5.267143360000403	-9.0	1
-9.0	-5.63296371774847	0
-9.0	-6.9361191557984245	0
-9.0	-5.7749653151781795	0
-9.0	-5.773050077376824	0
-9.0	-5.430682344853433	0
-5.844660789415233	-6.090383125135915	0
-6.171355587224719	-9.0	0
-9.0	-6.8442680497343975	0
-4.235926823741312	-5.829316049518778	1
-4.645484307800935	-6.777012562793277	1
-8.7326425351591	-5.628430454995507	1
-9.0	-6.0316573645149845	0
-8.04690897654192	-6.300536523730215	0
-9.0	-6.787827230515306	0
-9.0	-7.6529835219859565	0
-5.117043263731375	-5.233519858070389	1
-8.75834335474173	-6.0954800613318865	0
-6.795325738149713	-6.496137856946986	0
-9.0	-6.117006884091508	0
-8.78566130646892	-6.351555854690573	0
-8.7326425351591	-6.446971332686743	0
-7.309186489376687	-4.573339284766192	1
-9.0	-6.011240134251826	0
-9.0	-6.0965314337191785	0
-9.0	-6.16427608169631	0
-8.879739807765889	-6.118567515027201	0
-9.0	-5.642740610476183	1
-9.0	-5.642697054191097	0
-7.66490953692286	-6.874757131036273	0
-5.864012334614612	-9.0	0
-9.0	-5.539503262930275	1
-9.0	-7.154484037373715	0
-6.4916232354824865	-9.0	0
-8.9162473954347	-6.219210608284553	0
-9.0	-5.792101716030781	0
-9.0	-6.157953482917835	0
-7.975867376239734	-6.255867524610155	0
-5.92321975294462	-9.0	0
-7.967216065051977	-6.029635594794238	0
-8.956107883465604	-5.900113180722138	0
-7.460845346725124	-4.959398620362448	1
-9.0	-5.91318947481506	0
-5.129060693497709	-8.95305205497169	1
-7.007405561940241	-8.669259652181388	0
-7.069415943584456	-6.672558714743817	0
-8.041793733855531	-5.792716526259649	0
-7.009288882604321	-7.256955924518665	0
-8.9162473954347	-6.1867781889065006	0
-9.0	-5.652096848567062	1
-8.052085186803383	-5.708654987333712	0
-8.814813640983981	-6.475798588139463	0
-5.982022977997609	-4.662617513485459	1
-8.956107883465604	-6.727437363942196	0
-9.0	-6.544931677475925	0
-9.0	-6.910363570950424	0
-5.614316034729431	-8.95305205497169	0
-8.325854498692134	-6.3283489868328004	0
-9.0	-6.163697481282051	0
-9.0	-5.344691065725624	1
-7.911049775349338	-5.784670283630317	0
-6.636526477456463	-4.50028051373034	1
-7.954553891865751	-6.694568040324871	0
-6.997649932195645	-5.664832769524137	0
-8.78566130646892	-5.267100329767468	1
-7.686803683421674	-5.484377123290945	1
-7.095088201848827	-6.221846818440578	0
-9.0	-5.8237296608682065	0
-8.956107883465604	-6.053754838102323	0
-3.9596287100968075	-7.167411287092953	1
-7.045689713722908	-9.0	0
-9.0	-5.974197425471696	0
-5.434499662093012	-9.0	0
-9.0	-6.1427449004040895	0
-9.0	-5.446151131515075	0
-9.0	-4.3704792801417645	1
-9.0	-5.880624391095572	0
-9.0	-3.4816555866391883	1
-9.0	-5.683013633260227	0
-9.0	-6.107695528881976	0
-6.375527531083623	-9.0	0
-7.004129275779745	-9.0	0
-9.0	-6.042237587271363	0
-9.0	-7.014722198674761	0
-9.0	-6.064319150493321	0
-9.0	-6.08281815588955	0
-7.29620498561191	-5.640308160909375	0
-9.0	-6.093323452601491	0
-9.0	-5.942058661786293	0
-8.814813640983981	-6.7544656572805195	0
-7.185521010045384	-5.3383020676753254	1
-8.7326425351591	-5.17119063284387	0
-9.0	-6.761565566374744	0
-6.512008108170464	-7.521274097237209	0
-9.0	-4.911839038533668	1
-6.079815701538237	-6.204117256759373	0
-7.896251636897352	-6.747479953978325	0
-9.0	-5.781241330615011	0
-9.0	-5.668075975112793	1
-6.8548689056754135	-6.513253504504271	0
-4.712767638445608	-7.898101084358055	1
-6.449468046640116	-9.0	0
-9.0	-5.545485575328411	1
-6.163478125704512	-7.055000289317621	0
-6.016790981705727	-6.434658866001253	0
-5.260849545252384	-7.06582602749398	1
-5.859744595758595	-9.0	0
-5.242570188806347	-6.501611060915287	1
-6.181828704533861	-7.299267017671226	0
-9.0	-4.675940740523099	1
-9.0	-4.331664890533789	1
-9.0	-6.271239135025768	0
-9.0	-6.749146303559401	0
-9.0	-6.046245005039316	0
-9.0	-5.121357003696402	1
-9.0	-5.987239200137198	0
-9.0	-3.2236001539852497	1
-9.0	-5.432463600742738	1
-9.0	-4.806473172174424	1
-6.514417178436768	-9.0	0
-6.34422417136025	-9.0	0
-9.0	-4.402452361830693	1
-8.956107883465604	-6.073851999369877	0
-7.576365221869469	-7.886494402581089	0
-6.143551366281526	-8.95305205497169	0
-8.956107883465604	-6.274865048542573	0
-5.594843518287589	-9.0	1
-9.0	-5.749559325269718	0
-9.0	-6.6389062335441675	0
-6.777532431723943	-5.832709449259221	0
-8.221964629385255	-6.199305088658473	0
-4.508425179944966	-7.233416342828593	1
-5.702229541686931	-4.594179860135124	0
-8.7326425351591	-5.515162424681814	1
-6.799963193953185	-6.192301140522022	0
-8.956107883465604	-6.393508544020292	0
-4.235305468079211	-8.440607826048932	1
-6.314263689354065	-9.0	0
-9.0	-4.690188251376784	1
-9.0	-5.717877786054031	0
-9.0	-6.490732771554269	0
-7.208789636949658	-4.85580306895951	1
-9.0	-5.656098610308844	1
-7.295292415965834	-5.998950222188115	0
-9.0	-6.332273751483107	0
-9.0	-6.448779007107278	0
-9.0	-5.576456288762428	1
-9.0	-6.050846764878418	0
-6.420184914101745	-6.548423146892343	0
-7.194824051972437	-9.0	0
-6.129137622182297	-6.861221593335324	0
-6.474487435156813	-8.566643907888897	0
-9.0	-5.933934954163971	0
-6.167331094036701	-8.95305205497169	0
-6.110336701071021	-9.0	0
-5.769380344664514	-9.0	0
-5.880672470267593	-9.0	0
-7.304505568186686	-5.772609296310548	0
-9.0	-5.6852656364731775	0
-4.959977064712682	-6.571274096390663	1
-5.505460527219529	-6.478326797324301	0
-5.157089250064706	-6.5179666183688365	0
-9.0	-5.332229384507591	1
-5.490416144622472	-7.772926717293118	0
-6.936876382081138	-9.0	0
-9.0	-5.784277892276439	0
-6.1661783817294555	-6.035245152989269	0
-6.141691265906543	-9.0	0
-9.0	-7.004583666807288	0
-6.234216746900056	-7.384062290250881	0
-8.084509061619686	-5.491867443719179	0
-8.535468638674157	-5.662775230376129	0
-6.090036977227777	-9.0	0
-7.464867824807473	-9.0	0
-6.5705924146013555	-9.0	0
-9.0	-6.49150082023503	0
-5.440443727246144	-9.0	0
-5.481241633978024	-9.0	0
-9.0	-5.221143660268305	1
-9.0	-6.2249150189909335	0
-6.521418635565569	-9.0	0
-5.888354660110078	-8.440607826048932	0
-6.899034673052024	-5.996385898895731	0
-6.022687739004427	-9.0	0
-5.074479207352904	-8.872091223416138	1
-6.0186673185979265	-9.0	0
-6.017944690886449	-9.0	0
-6.381823520315814	-9.0	0
-6.4231115997312465	-9.0	0
-5.818252828030651	-7.639806071547594	0
-6.560906674796279	-9.0	0
-5.699932161147664	-9.0	0
-6.841839774898928	-5.978564232007938	0
-5.935068017925296	-9.0	0
-5.286743226327154	-6.013638074817665	1
-6.355072017123954	-9.0	0
-9.0	-6.694568040324871	0
-9.0	-5.807134644082872	0
-9.0	-7.183752372336022	0
-6.041636019600964	-9.0	0
-6.452337784348996	-9.0	0
-4.2945060495883025	-8.872091223416138	1
-9.0	-5.621427663985013	1
-6.12271851169013	-9.0	0
-5.799486359146051	-9.0	0
-6.191052146386382	-9.0	0
-6.272182445890588	-9.0	0
-7.686803683421674	-9.0	0
-9.0	-6.319568218974317	0
-9.0	-5.353463029932731	0
-9.0	-5.882814415430199	0
-8.956107883465604	-5.758593229533467	0
-9.0	-6.705250438224924	0
-9.0	-6.42650790434851	0
-9.0	-6.171133014518844	0
-5.1817909875832635	-9.0	1
-9.0	-6.081619896369976	0
-6.062407657270557	-9.0	0
-6.7861967919804	-9.0	0
-9.0	-5.0296347244971304	1
-9.0	-6.582502799672448	0
-9.0	-6.0572477999486605	0
-9.0	-5.79988139135173	0
-9.0	-6.137541869757197	0
-9.0	-5.209688541069238	1
-9.0	-7.113333260845288	0
-9.0	-6.33914741116584	0
-7.087113031861156	-8.321726390052508	0
-9.0	-6.864112661399496	0
-9.0	-6.161750376456106	0
-9.0	-5.606347724434666	0
-9.0	-6.142882667588196	0
-9.0	-6.865565444722494	0
-4.182976538194014	-9.0	1
-6.965773894730913	-9.0	0
-5.5378780466422555	-9.0	1
-6.366627304389305	-9.0	0
-5.305446105010345	-9.0	1
-5.573188448011429	-9.0	0
-4.218079546129419	-9.0	1
-6.400232421693058	-9.0	0
-6.369321512374056	-9.0	0
-6.556559351423123	-9.0	0
-6.933692982934671	-9.0	0
-9.0	-6.335482238349364	0
-6.2906342731122935	-9.0	0
-7.006466955417241	-9.0	0
-4.674007224021439	-8.836646598198483	1
-9.0	-6.4329089026774176	0
-6.668043913705787	-9.0	0
-9.0	-6.993209644287542	0
-9.0	-5.889413104876185	0
-8.879739807765889	-6.297673636144138	0
-6.097256855219839	-9.0	0
-4.182054740435477	-8.46885579699192	1
-8.814813640983981	-6.217571066162052	0
-6.008893984464777	-9.0	0
-9.0	-6.010630010002462	0
-9.0	-6.420722063906577	0
-6.332149604940491	-9.0	0
-9.0	-7.733612349630891	0
-9.0	-5.817041396850186	0
-7.938225570408124	-5.389257777601771	0
-9.0	-6.175121624363392	0
-9.0	-6.422685862099033	0
-9.0	-5.998900765219056	0
-7.5380550103770485	-5.377416928403914	0
-9.0	-6.133342980438013	0
-7.471655871642153	-5.259843088666757	1
-6.855199695154517	-5.4060531679929715	0
-9.0	-5.688786748662559	0
-9.0	-6.524718487874155	0
-9.0	-5.380489869680564	0
-9.0	-5.506259856563219	0
-8.956107883465604	-6.467718483861699	0
-9.0	-5.319504437002269	0
-9.0	-6.527716207384364	0
-9.0	-7.163781616640024	0
-9.0	-7.37338994895239	0
-9.0	-5.588666836031162	0
-9.0	-6.498006623942281	0
-9.0	-6.285449455519815	0
-9.0	-6.463373706342817	0
-9.0	-6.4655406618611755	0
-9.0	-5.838003405421933	0
-9.0	-5.4220805376743755	0
-9.0	-6.352224727439559	0
-6.359171244647033	-9.0	0
-6.418971258839092	-9.0	0
-5.358144143705616	-9.0	1
-9.0	-6.957613291372172	0
-9.0	-5.835382297389512	0
-9.0	-6.020704324520595	0
-9.0	-4.379898313905905	1
-6.129635352217422	-9.0	0
-6.838006057020415	-9.0	0
-7.29803589779284	-5.535656786044637	0
-9.0	-5.5420693651632815	1
-9.0	-5.520044159653645	1
-9.0	-7.614593223262745	0
-9.0	-6.277393148570392	0
-9.0	-6.12865058381522	0
-7.60330372821452	-5.691288107832767	0
-6.6127865348049255	-4.30757623502263	1
-9.0	-5.510334953991152	0
-9.0	-5.797013672481091	0
-9.0	-6.443103248742475	0
-9.0	-4.84948545943945	1
-9.0	-5.2996542838864045	1
-7.467570325215757	-5.151333920802487	0
-9.0	-6.155606039266302	0
-9.0	-7.583103054263239	0
-9.0	-5.5180456495143755	0
-8.663572663670054	-5.297209811368483	0
-9.0	-5.617012629967991	1
-9.0	-5.3267241073790075	0
-8.25391067699565	-6.470053594716638	0
-9.0	-6.700995705727152	0
-5.482165831893847	-9.0	1
-5.869278467780202	-9.0	0
-4.09628372393492	-8.872091223416138	1
-4.243437899265658	-9.0	1
-4.190133028793178	-9.0	1
-6.6684742484954365	-9.0	0
-6.58740996297036	-9.0	0
-8.9162473954347	-5.385254785420571	1
-6.443528271503134	-9.0	0
-9.0	-5.7777203497734675	0
-9.0	-5.420537087567154	1
-9.0	-5.008434748641503	1
-9.0	-7.78787710570359	0
-6.329774459922964	-6.5798566822712665	0
-6.198793524166608	-9.0	0
-8.956107883465604	-5.707541070953102	0
-9.0	-6.662870210115947	0
-9.0	-5.880172658160907	0
-9.0	-5.755137608506796	0
-9.0	-6.257568795563915	0
-9.0	-7.63123811909864	0
-6.275305380397781	-9.0	0
-9.0	-6.52521667306707	0
-9.0	-5.882927993494254	0
-6.204229251594436	-9.0	0
-6.150549575563997	-8.95305205497169	0
-9.0	-7.060664393951461	0
-9.0	-6.612117331954727	0
-9.0	-7.175504976528676	0
-9.0	-6.339580648631963	0
-9.0	-6.263258017218387	0
-9.0	-5.182854045289263	1
-9.0	-6.114224702261291	0
-9.0	-6.33248691473075	0
-7.4425512230710344	-5.8406747813938615	0
-6.4997211149662935	-9.0	0
-9.0	-7.586916701181169	0
-9.0	-7.356165609379102	0
-6.077877354165233	-9.0	0
-5.176051996294807	-9.0	1
-9.0	-6.397328698443119	0
-5.4417700751946985	-9.0	1
-9.0	-6.813514833669637	0
-7.297119476851026	-6.022371531976328	0
-6.497973098746924	-8.196162966872528	0
-6.3279033058632415	-7.606504046008784	0
-9.0	-6.942152559771107	0
-5.62034377276825	-9.0	1
-6.824539968371334	-9.0	0
-6.283035115052921	-9.0	0
-9.0	-6.2152860562122845	0
-8.879739807765889	-6.391549921016141	0
-9.0	-5.828112902105748	0
-9.0	-7.712648065690482	0
-6.197918430484939	-9.0	0
-6.320305106781983	-9.0	0
-6.111827913452157	-9.0	0
-9.0	-5.787214317973743	0
-6.299287834380217	-8.625264156419595	0
-4.911439854394081	-9.0	1
-9.0	-6.1152578517405685	0
-6.384837990871628	-9.0	0
-6.109206794265604	-9.0	0
-7.208043301940081	-9.0	0
-9.0	-5.7898344560808	0
-9.0	-6.154260214370398	0
-6.144774386769117	-9.0	0
-6.112425835046052	-9.0	0
-9.0	-5.814640496597557	0
-9.0	-7.635500966624226	0
-7.225542113914258	-5.179003702317132	1
-6.26608837371154	-9.0	0
-8.568381728283143	-6.035837035830438	0
-6.349459291787701	-9.0	0
-6.173003400028586	-9.0	0
-6.11158897511972	-9.0	0
-6.181267455721309	-9.0	0
-5.51240809826843	-9.0	1
-6.181828704533861	-7.610529801261893	0
-6.241887448418322	-9.0	0
-6.80642164686709	-5.24213551967374	1
-9.0	-6.814160740305695	0
-5.954466462830824	-9.0	0
-9.0	-6.555491439095494	0
-8.879739807765889	-5.355965220551499	1
-6.288924061362605	-9.0	0
-7.038060527884636	-5.617423353868113	1
-5.221469098454073	-9.0	1
-7.446407039575183	-5.949630251340364	0
-8.144587619780108	-5.822541869583054	0
-6.600833079257612	-6.083598801238048	0
-5.96507555319752	-7.517993410816736	0
-2.681691058187621	-6.004425163980909	1
-4.947959396590773	-7.488003993717696	1
-4.777407640794548	-7.154484037373715	1
-8.956107883465604	-5.930372626505921	0
-6.017463606209255	-3.886174541403509	1
-4.9434190413857815	-7.462821269147867	1
-7.446407039575183	-5.998110218722138	0
-6.424336897104939	-5.949586103427054	0
-7.093366864856405	-9.0	0
-5.738233565929799	-7.044987415513484	0
-6.293257650057031	-9.0	0
-6.587052872056948	-9.0	0
-6.2367586233755	-9.0	0
-9.0	-7.000593609789842	0
-5.724352395340329	-9.0	0
-6.798799179303294	-9.0	0
-5.657141277153059	-7.7788452578285145	1
-4.238814015312285	-9.0	1
-6.36921342253639	-9.0	0
-6.371597635597493	-9.0	0
-6.087656779569819	-7.467160495792639	0
-5.506719528581167	-9.0	1
-8.956107883465604	-5.395609612277951	1
-9.0	-6.38753794495953	0
-6.5856274372972745	-9.0	0
-9.0	-6.991747797779662	0
-6.109325593484851	-8.836646598198483	0
-5.3944054216920865	-9.0	1
-6.194580145196054	-8.389090137148601	0
-6.3867467817740025	-9.0	0
-9.0	-6.10402617534182	0
-4.639128133517809	-9.0	1
-9.0	-6.902370878625058	0
-9.0	-6.897253412351546	0
-9.0	-5.3125453551044695	1
-7.295292415965834	-9.0	0
-9.0	-6.041309637529999	0
-8.2708104375216	-9.0	0
-9.0	-6.0960363531736546	0
-9.0	-5.870388373407303	0
-9.0	-6.391183660556132	0
-9.0	-5.8485789780434	0
-6.21850565791315	-9.0	0
-6.290544093870201	-9.0	0
-9.0	-6.290839991717303	0
-9.0	-5.811160130649409	0
-6.004391735091035	-9.0	0
-6.7859145815394095	-8.872091223416138	0
-7.6300493910973275	-6.230864053572128	0
-9.0	-7.321555910016837	0
-9.0	-6.303318714540139	0
-9.0	-6.254440026419154	0
-9.0	-6.00951367021101	0
-9.0	-6.586885300911253	0
-9.0	-7.069301516085007	0
-9.0	-5.8487539379198195	0
-6.200549019244101	-9.0	0
-5.350106527572095	-8.910687782941014	1
-5.611644774299746	-9.0	1
-5.44022730503427	-9.0	1
-9.0	-6.202138604080561	0
-9.0	-6.207062306794139	0
-6.666112666626172	-9.0	0
-5.938903083293501	-9.0	0
-9.0	-5.670251646067549	1
-9.0	-7.132411462890267	0
-6.073807396385322	-9.0	0
-6.987659478558426	-9.0	0
-9.0	-7.046088624897031	0
-4.26992187232298	-9.0	1
-6.3890032119669495	-9.0	0
-6.537517597523167	-9.0	0
-9.0	-5.003243891694789	1
-9.0	-5.17272285542246	1
-9.0	-5.318522600813037	1
-9.0	-6.139041610566168	0
-8.9162473954347	-5.693632514895055	0
-9.0	-5.700493799598968	0
-9.0	-6.07798549183488	0
-9.0	-5.831227875994745	0
-9.0	-4.362074279229507	1
-6.280120318549815	-9.0	0
-9.0	-5.87601625390098	0
-9.0	-6.259276757160328	0
-9.0	-6.753621415722261	0
-9.0	-5.976211030553013	0
-9.0	-5.233180457832707	1
-9.0	-6.40785222071758	0
-6.287220557861754	-8.718219686601858	0
-9.0	-7.143307538208588	0
-6.420184914101745	-9.0	0
-6.754100901920777	-9.0	0
-9.0	-5.934787451700659	0
-9.0	-6.4156573623047555	0
-9.0	-6.1608159858715466	0
-9.0	-6.561410647426271	0
-9.0	-6.067550798144514	0
-9.0	-5.669139303397538	1
-9.0	-5.556683779347466	1
-9.0	-6.4933496979212455	0
-9.0	-4.761717910799462	1
-9.0	-6.908351565337305	0
-9.0	-6.248600696284161	0
-9.0	-6.035460289793054	0
-9.0	-6.502398608462795	0
-9.0	-7.5590986502575745	0
-9.0	-5.920889526949277	0
-9.0	-6.308836174845998	0
-4.243006909463906	-9.0	1
-6.609203386957695	-9.0	0
-9.0	-6.24667157087527	0
-9.0	-6.043605831239386	0
-9.0	-6.834675741993523	0
-9.0	-6.254172892084662	0
-9.0	-5.928518242022272	0
-8.366853188534813	-6.2313705431672615	0
-5.431670160254395	-9.0	1
-6.9352817657060974	-9.0	0
-5.918064360822209	-9.0	0
-6.136474378523044	-5.041319649037068	1
-8.504875116599136	-6.119349938584944	0
-6.69078006864765	-6.545801916857282	0
-5.33920899476039	-9.0	1
-5.443561964368955	-9.0	1
-9.0	-5.34450470739626	0
-9.0	-6.5652198595684474	0
-6.123699912700396	-9.0	0
-6.545228872065023	-9.0	0
-9.0	-5.82958386886355	0
-9.0	-5.510543731972921	1
-9.0	-6.2468465922449345	0
-9.0	-5.971635417450557	0
-9.0	-5.830858271069832	0
-9.0	-7.819416502002391	0
-9.0	-5.969550412858824	0
-7.17296026489595	-5.1604990090752745	0
-9.0	-6.136250793850277	0
-9.0	-5.651096592619779	0
-6.684034145425775	-4.322464205377721	1
-9.0	-4.883730837580463	1
-9.0	-5.935855432254825	0
-9.0	-5.903038063903126	0
-8.9162473954347	-5.880247914360921	0
-9.0	-5.725426036329186	0
-6.642568504174084	-8.910687782941014	0
-9.0	-6.40683892206824	0
-9.0	-6.406712425810866	0
