sample	hap	status	fasta	fai	t2t_pass_bed	hsat23_lifted_bed	altemose_log	t2t_chromosomes	annotation_records
NA18974	NA18974_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/filfa/NA18974_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/filfa/NA18974_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/centro/NA18974_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/hsat23/NA18974_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/hsat23/NA18974_hap1.HSat2and3_Regions.HSat2and3.log	14	211
NA18974	NA18974_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/filfa/NA18974_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/filfa/NA18974_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/centro/NA18974_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/hsat23/NA18974_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18974/hsat23/NA18974_hap2.HSat2and3_Regions.HSat2and3.log	14	98
NA18976	NA18976_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/filfa/NA18976_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/filfa/NA18976_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/centro/NA18976_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/hsat23/NA18976_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/hsat23/NA18976_hap1.HSat2and3_Regions.HSat2and3.log	11	85
NA18976	NA18976_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/filfa/NA18976_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/filfa/NA18976_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/centro/NA18976_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/hsat23/NA18976_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18976/hsat23/NA18976_hap2.HSat2and3_Regions.HSat2and3.log	11	90
NA18982	NA18982_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/filfa/NA18982_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/filfa/NA18982_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/centro/NA18982_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/hsat23/NA18982_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/hsat23/NA18982_hap1.HSat2and3_Regions.HSat2and3.log	17	250
NA18982	NA18982_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/filfa/NA18982_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/filfa/NA18982_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/centro/NA18982_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/hsat23/NA18982_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18982/hsat23/NA18982_hap2.HSat2and3_Regions.HSat2and3.log	18	174
NA18983	NA18983_hap1	EXCLUDE_annotation_incomplete_or_missing_input	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/filfa/NA18983_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/filfa/NA18983_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/centro/NA18983_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/hsat23/NA18983_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/hsat23/NA18983_hap1.HSat2and3_Regions.HSat2and3.log	13	0
NA18983	NA18983_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/filfa/NA18983_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/filfa/NA18983_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/centro/NA18983_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/hsat23/NA18983_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18983/hsat23/NA18983_hap2.HSat2and3_Regions.HSat2and3.log	14	227
NA18989	NA18989_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/filfa/NA18989_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/filfa/NA18989_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/centro/NA18989_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/hsat23/NA18989_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/hsat23/NA18989_hap1.HSat2and3_Regions.HSat2and3.log	15	184
NA18989	NA18989_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/filfa/NA18989_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/filfa/NA18989_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/centro/NA18989_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/hsat23/NA18989_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA18989/hsat23/NA18989_hap2.HSat2and3_Regions.HSat2and3.log	16	206
NA19036	NA19036_hap1	EXCLUDE_annotation_incomplete_or_missing_input	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/filfa/NA19036_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/filfa/NA19036_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/centro/NA19036_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/hsat23/NA19036_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/hsat23/NA19036_hap1.HSat2and3_Regions.HSat2and3.log	14	0
NA19036	NA19036_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/filfa/NA19036_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/filfa/NA19036_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/centro/NA19036_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/hsat23/NA19036_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19036/hsat23/NA19036_hap2.HSat2and3_Regions.HSat2and3.log	18	260
NA19043	NA19043_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/filfa/NA19043_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/filfa/NA19043_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/centro/NA19043_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/hsat23/NA19043_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/hsat23/NA19043_hap1.HSat2and3_Regions.HSat2and3.log	15	213
NA19043	NA19043_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/filfa/NA19043_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/filfa/NA19043_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/centro/NA19043_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/hsat23/NA19043_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19043/hsat23/NA19043_hap2.HSat2and3_Regions.HSat2and3.log	16	192
NA19087	NA19087_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/filfa/NA19087_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/filfa/NA19087_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/centro/NA19087_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/hsat23/NA19087_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/hsat23/NA19087_hap1.HSat2and3_Regions.HSat2and3.log	14	253
NA19087	NA19087_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/filfa/NA19087_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/filfa/NA19087_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/centro/NA19087_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/hsat23/NA19087_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19087/hsat23/NA19087_hap2.HSat2and3_Regions.HSat2and3.log	14	206
NA19129	NA19129_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/filfa/NA19129_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/filfa/NA19129_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/centro/NA19129_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/hsat23/NA19129_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/hsat23/NA19129_hap1.HSat2and3_Regions.HSat2and3.log	15	199
NA19129	NA19129_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/filfa/NA19129_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/filfa/NA19129_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/centro/NA19129_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/hsat23/NA19129_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19129/hsat23/NA19129_hap2.HSat2and3_Regions.HSat2and3.log	17	236
NA19159	NA19159_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/filfa/NA19159_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/filfa/NA19159_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/centro/NA19159_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/hsat23/NA19159_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/hsat23/NA19159_hap1.HSat2and3_Regions.HSat2and3.log	17	253
NA19159	NA19159_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/filfa/NA19159_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/filfa/NA19159_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/centro/NA19159_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/hsat23/NA19159_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19159/hsat23/NA19159_hap2.HSat2and3_Regions.HSat2and3.log	15	166
NA19185	NA19185_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/filfa/NA19185_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/filfa/NA19185_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/centro/NA19185_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/hsat23/NA19185_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/hsat23/NA19185_hap1.HSat2and3_Regions.HSat2and3.log	18	243
NA19185	NA19185_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/filfa/NA19185_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/filfa/NA19185_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/centro/NA19185_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/hsat23/NA19185_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19185/hsat23/NA19185_hap2.HSat2and3_Regions.HSat2and3.log	18	281
NA19238	NA19238_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/filfa/NA19238_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/filfa/NA19238_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/centro/NA19238_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/hsat23/NA19238_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/hsat23/NA19238_hap1.HSat2and3_Regions.HSat2and3.log	16	244
NA19238	NA19238_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/filfa/NA19238_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/filfa/NA19238_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/centro/NA19238_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/hsat23/NA19238_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/NA19238/hsat23/NA19238_hap2.HSat2and3_Regions.HSat2and3.log	17	271
